Date.Time,stage.ht.bv,Barometric_pressure_mm_hg,bar_press_ft_h2o,total_pressure_ft_h2o.bv,total_pressure_m_h2o.bv,del.tot.pressure.ft.hr.bv,moving.minima,hours.since.lower.pressure,days.since.lower.pressure,moving.minima.y.n,moving.minima.48hrs.prior.y.n,more.than.one.day.since.lower.pressure.y.n,more.than.one.day.since.lower.pressure.event.last.2.days.y.n
2024-08-01 18:00:00,76.1,756,33.72013015,109.8201301,33.47317567,0.4,NA,NA,NA,N,Y,N,N
2024-08-01 19:00:00,76.2,757,33.76473349,109.9647335,33.51725077,0.144603347,NA,NA,NA,N,Y,N,N
2024-08-01 20:00:00,76.1,758,33.80933684,109.9093368,33.50036587,-0.055396653,NA,2,0.083333333,N,Y,N,N
2024-08-01 21:00:00,75.9,759,33.85394019,109.7539402,33.45300097,-0.155396653,NA,3,0.125,N,Y,N,N
2024-08-01 22:00:00,76,759,33.85394019,109.8539402,33.48348097,0.1,NA,NA,NA,N,Y,N,N
2024-08-01 23:00:00,76.2,760,33.89854353,110.0985435,33.55803607,0.244603347,NA,NA,NA,N,Y,N,N
2024-08-02 00:00:00,75.9,760,33.89854353,109.7985435,33.46659607,-0.3,NA,2,0.083333333,N,Y,N,N
2024-08-02 01:00:00,75.5,761,33.94314688,109.4431469,33.35827117,-0.355396653,NA,3,0.125,N,Y,N,N
2024-08-02 02:00:00,75.4,761,33.94314688,109.3431469,33.32779117,-0.1,NA,4,0.166666667,N,Y,N,N
2024-08-02 03:00:00,75.3,761,33.94314688,109.2431469,33.29731117,-0.1,NA,5,0.208333333,N,Y,N,N
2024-08-02 04:00:00,75.1,761,33.94314688,109.0431469,33.23635117,-0.2,33.23635117,6,0.25,Y,Y,N,N
2024-08-02 05:00:00,74.8,761,33.94314688,108.7431469,33.14491117,-0.3,33.14491117,7,0.291666667,Y,Y,N,N
2024-08-02 06:00:00,74.7,762,33.98775023,108.6877502,33.12802627,-0.055396653,33.12802627,8,0.333333333,Y,Y,N,N
2024-08-02 07:00:00,74.5,762,33.98775023,108.4877502,33.06706627,-0.2,33.06706627,9,0.375,Y,Y,N,N
2024-08-02 08:00:00,74.4,762,33.98775023,108.3877502,33.03658627,-0.1,33.03658627,10,0.416666667,Y,Y,N,N
2024-08-02 09:00:00,74.4,762,33.98775023,108.3877502,33.03658627,0,NA,NA,NA,N,Y,N,N
2024-08-02 10:00:00,74.2,762,33.98775023,108.1877502,32.97562627,-0.2,32.97562627,2,0.083333333,Y,Y,N,N
2024-08-02 11:00:00,73.9,762,33.98775023,107.8877502,32.88418627,-0.3,32.88418627,3,0.125,Y,Y,N,N
2024-08-02 12:00:00,73.8,762,33.98775023,107.7877502,32.85370627,-0.1,32.85370627,4,0.166666667,Y,Y,N,N
2024-08-02 13:00:00,73.7,762,33.98775023,107.6877502,32.82322627,-0.1,32.82322627,5,0.208333333,Y,Y,N,N
2024-08-02 14:00:00,73.6,761,33.94314688,107.5431469,32.77915117,-0.144603347,32.77915117,6,0.25,Y,Y,N,N
2024-08-02 15:00:00,73.6,761,33.94314688,107.5431469,32.77915117,0,NA,NA,NA,N,Y,N,N
2024-08-02 16:00:00,73.7,760,33.89854353,107.5985435,32.79603607,0.055396653,NA,NA,NA,N,Y,N,N
2024-08-02 17:00:00,73.8,760,33.89854353,107.6985435,32.82651607,0.1,NA,NA,NA,N,Y,N,N
2024-08-02 18:00:00,73.8,760,33.89854353,107.6985435,32.82651607,0,NA,NA,NA,N,Y,N,N
2024-08-02 19:00:00,73.9,760,33.89854353,107.7985435,32.85699607,0.1,NA,NA,NA,N,Y,N,N
2024-08-02 20:00:00,74,760,33.89854353,107.8985435,32.88747607,0.1,NA,NA,NA,N,Y,N,N
2024-08-02 21:00:00,74,760,33.89854353,107.8985435,32.88747607,0,NA,NA,NA,N,Y,N,N
2024-08-02 22:00:00,74.5,761,33.94314688,108.4431469,33.05347117,0.544603347,NA,NA,NA,N,Y,N,N
2024-08-02 23:00:00,74.7,761,33.94314688,108.6431469,33.11443117,0.2,NA,NA,NA,N,Y,N,N
2024-08-03 00:00:00,74.3,761,33.94314688,108.2431469,32.99251117,-0.4,NA,2,0.083333333,N,Y,N,N
2024-08-03 01:00:00,74.5,761,33.94314688,108.4431469,33.05347117,0.2,NA,NA,NA,N,Y,N,N
2024-08-03 02:00:00,74.3,761,33.94314688,108.2431469,32.99251117,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-03 03:00:00,74.1,760,33.89854353,107.9985435,32.91795607,-0.244603347,NA,3,0.125,N,Y,N,N
2024-08-03 04:00:00,74.1,760,33.89854353,107.9985435,32.91795607,0,NA,NA,NA,N,Y,N,N
2024-08-03 05:00:00,74,761,33.94314688,107.9431469,32.90107117,-0.055396653,NA,2,0.083333333,N,Y,N,N
2024-08-03 06:00:00,73.8,761,33.94314688,107.7431469,32.84011117,-0.2,NA,3,0.125,N,Y,N,N
2024-08-03 07:00:00,73.7,761,33.94314688,107.6431469,32.80963117,-0.1,NA,4,0.166666667,N,Y,N,N
2024-08-03 08:00:00,73.6,761,33.94314688,107.5431469,32.77915117,-0.1,32.77915117,5,0.208333333,Y,Y,N,N
2024-08-03 09:00:00,73.5,761,33.94314688,107.4431469,32.74867117,-0.1,32.74867117,6,0.25,Y,Y,N,N
2024-08-03 10:00:00,73.4,761,33.94314688,107.3431469,32.71819117,-0.1,32.71819117,7,0.291666667,Y,Y,N,N
2024-08-03 11:00:00,73.3,760,33.89854353,107.1985435,32.67411607,-0.144603347,32.67411607,8,0.333333333,Y,Y,N,N
2024-08-03 12:00:00,73.1,760,33.89854353,106.9985435,32.61315607,-0.2,32.61315607,9,0.375,Y,Y,N,N
2024-08-03 13:00:00,73.5,759,33.85394019,107.3539402,32.72148097,0.355396653,NA,NA,NA,N,Y,N,N
2024-08-03 14:00:00,73.4,759,33.85394019,107.2539402,32.69100097,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-03 15:00:00,73.2,758,33.80933684,107.0093368,32.61644587,-0.244603347,NA,3,0.125,N,Y,N,N
2024-08-03 16:00:00,73.5,758,33.80933684,107.3093368,32.70788587,0.3,NA,NA,NA,N,Y,N,N
2024-08-03 17:00:00,73.7,757,33.76473349,107.4647335,32.75525077,0.155396653,NA,NA,NA,N,Y,N,N
2024-08-03 18:00:00,73.9,757,33.76473349,107.6647335,32.81621077,0.2,NA,NA,NA,N,Y,N,N
2024-08-03 19:00:00,74.1,757,33.76473349,107.8647335,32.87717077,0.2,NA,NA,NA,N,Y,N,N
2024-08-03 20:00:00,74.2,757,33.76473349,107.9647335,32.90765077,0.1,NA,NA,NA,N,Y,N,N
2024-08-03 21:00:00,74.5,758,33.80933684,108.3093368,33.01268587,0.344603347,NA,NA,NA,N,Y,N,N
2024-08-03 22:00:00,74.7,758,33.80933684,108.5093368,33.07364587,0.2,NA,NA,NA,N,Y,N,N
2024-08-03 23:00:00,75.3,758,33.80933684,109.1093368,33.25652587,0.6,NA,NA,NA,N,Y,N,N
2024-08-04 00:00:00,75.4,758,33.80933684,109.2093368,33.28700587,0.1,NA,NA,NA,N,Y,N,N
2024-08-04 01:00:00,75.3,758,33.80933684,109.1093368,33.25652587,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-04 02:00:00,75.2,758,33.80933684,109.0093368,33.22604587,-0.1,NA,3,0.125,N,Y,N,N
2024-08-04 03:00:00,75.1,758,33.80933684,108.9093368,33.19556587,-0.1,NA,4,0.166666667,N,Y,N,N
2024-08-04 04:00:00,75.1,758,33.80933684,108.9093368,33.19556587,0,NA,NA,NA,N,Y,N,N
2024-08-04 05:00:00,75.1,758,33.80933684,108.9093368,33.19556587,0,NA,NA,NA,N,Y,N,N
2024-08-04 06:00:00,74.9,758,33.80933684,108.7093368,33.13460587,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-04 07:00:00,75,759,33.85394019,108.8539402,33.17868097,0.144603347,NA,NA,NA,N,Y,N,N
2024-08-04 08:00:00,74.9,759,33.85394019,108.7539402,33.14820097,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-04 09:00:00,74.8,758,33.80933684,108.6093368,33.10412587,-0.144603347,NA,3,0.125,N,Y,N,N
2024-08-04 10:00:00,74.8,758,33.80933684,108.6093368,33.10412587,0,NA,NA,NA,N,Y,N,N
2024-08-04 11:00:00,74.6,758,33.80933684,108.4093368,33.04316587,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-04 12:00:00,74.8,758,33.80933684,108.6093368,33.10412587,0.2,NA,NA,NA,N,Y,N,N
2024-08-04 13:00:00,74.8,757,33.76473349,108.5647335,33.09053077,-0.044603347,NA,2,0.083333333,N,Y,N,N
2024-08-04 14:00:00,74.8,757,33.76473349,108.5647335,33.09053077,0,NA,NA,NA,N,Y,N,N
2024-08-04 15:00:00,74.4,757,33.76473349,108.1647335,32.96861077,-0.4,NA,2,0.083333333,N,Y,N,N
2024-08-04 16:00:00,74.6,756,33.72013015,108.3201301,33.01597567,0.155396653,NA,NA,NA,N,Y,N,N
2024-08-04 17:00:00,74.8,755,33.6755268,108.4755268,33.06334057,0.155396653,NA,NA,NA,N,Y,N,N
2024-08-04 18:00:00,74.9,755,33.6755268,108.5755268,33.09382057,0.1,NA,NA,NA,N,Y,N,N
2024-08-04 19:00:00,74.9,756,33.72013015,108.6201301,33.10741567,0.044603347,NA,NA,NA,N,Y,N,N
2024-08-04 20:00:00,75,756,33.72013015,108.7201301,33.13789567,0.1,NA,NA,NA,N,Y,N,N
2024-08-04 21:00:00,75.3,756,33.72013015,109.0201301,33.22933567,0.3,NA,NA,NA,N,Y,N,N
2024-08-04 22:00:00,75.5,757,33.76473349,109.2647335,33.30389077,0.244603347,NA,NA,NA,N,Y,N,N
2024-08-04 23:00:00,75.6,757,33.76473349,109.3647335,33.33437077,0.1,NA,NA,NA,N,Y,N,N
2024-08-05 00:00:00,75.2,757,33.76473349,108.9647335,33.21245077,-0.4,NA,2,0.083333333,N,Y,N,N
2024-08-05 01:00:00,75.2,758,33.80933684,109.0093368,33.22604587,0.044603347,NA,NA,NA,N,Y,N,N
2024-08-05 02:00:00,75.2,758,33.80933684,109.0093368,33.22604587,0,NA,NA,NA,N,Y,N,N
2024-08-05 03:00:00,75.3,758,33.80933684,109.1093368,33.25652587,0.1,NA,NA,NA,N,Y,N,N
2024-08-05 04:00:00,75.1,758,33.80933684,108.9093368,33.19556587,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-05 05:00:00,75.1,758,33.80933684,108.9093368,33.19556587,0,NA,NA,NA,N,Y,N,N
2024-08-05 06:00:00,75,758,33.80933684,108.8093368,33.16508587,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-05 07:00:00,75,759,33.85394019,108.8539402,33.17868097,0.044603347,NA,NA,NA,N,Y,N,N
2024-08-05 08:00:00,74.9,759,33.85394019,108.7539402,33.14820097,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-05 09:00:00,74.9,759,33.85394019,108.7539402,33.14820097,0,NA,NA,NA,N,Y,N,N
2024-08-05 10:00:00,74.8,759,33.85394019,108.6539402,33.11772097,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-05 11:00:00,74.7,759,33.85394019,108.5539402,33.08724097,-0.1,NA,3,0.125,N,Y,N,N
2024-08-05 12:00:00,74.7,759,33.85394019,108.5539402,33.08724097,0,NA,NA,NA,N,N,N,N
2024-08-05 13:00:00,74.6,759,33.85394019,108.4539402,33.05676097,-0.1,NA,2,0.083333333,N,N,N,N
2024-08-05 14:00:00,74.6,758,33.80933684,108.4093368,33.04316587,-0.044603347,NA,3,0.125,N,N,N,N
2024-08-05 15:00:00,74.3,758,33.80933684,108.1093368,32.95172587,-0.3,32.95172587,4,0.166666667,Y,Y,N,N
2024-08-05 16:00:00,74.3,758,33.80933684,108.1093368,32.95172587,0,NA,NA,NA,N,Y,N,N
2024-08-05 17:00:00,74.5,758,33.80933684,108.3093368,33.01268587,0.2,NA,NA,NA,N,Y,N,N
2024-08-05 18:00:00,74.6,758,33.80933684,108.4093368,33.04316587,0.1,NA,NA,NA,N,Y,N,N
2024-08-05 19:00:00,74.6,758,33.80933684,108.4093368,33.04316587,0,NA,NA,NA,N,Y,N,N
2024-08-05 20:00:00,74.7,758,33.80933684,108.5093368,33.07364587,0.1,NA,NA,NA,N,Y,N,N
2024-08-05 21:00:00,74.9,759,33.85394019,108.7539402,33.14820097,0.244603347,NA,NA,NA,N,Y,N,N
2024-08-05 22:00:00,75.3,759,33.85394019,109.1539402,33.27012097,0.4,NA,NA,NA,N,Y,N,N
2024-08-05 23:00:00,75.3,759,33.85394019,109.1539402,33.27012097,0,NA,NA,NA,N,Y,N,N
2024-08-06 00:00:00,74.9,760,33.89854353,108.7985435,33.16179607,-0.355396653,NA,2,0.083333333,N,Y,N,N
2024-08-06 01:00:00,74.9,760,33.89854353,108.7985435,33.16179607,0,NA,NA,NA,N,Y,N,N
2024-08-06 02:00:00,75,761,33.94314688,108.9431469,33.20587117,0.144603347,NA,NA,NA,N,Y,N,N
2024-08-06 03:00:00,74.8,761,33.94314688,108.7431469,33.14491117,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-06 04:00:00,74.7,761,33.94314688,108.6431469,33.11443117,-0.1,NA,3,0.125,N,Y,N,N
2024-08-06 05:00:00,74.6,762,33.98775023,108.5877502,33.09754627,-0.055396653,NA,4,0.166666667,N,Y,N,N
2024-08-06 06:00:00,74.6,763,34.03235357,108.6323536,33.11114137,0.044603347,NA,NA,NA,N,Y,N,N
2024-08-06 07:00:00,74.5,763,34.03235357,108.5323536,33.08066137,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-06 08:00:00,74.4,763,34.03235357,108.4323536,33.05018137,-0.1,NA,3,0.125,N,Y,N,N
2024-08-06 09:00:00,74.4,763,34.03235357,108.4323536,33.05018137,0,NA,NA,NA,N,Y,N,N
2024-08-06 10:00:00,74.3,763,34.03235357,108.3323536,33.01970137,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-06 11:00:00,74.2,763,34.03235357,108.2323536,32.98922137,-0.1,NA,3,0.125,N,Y,N,N
2024-08-06 12:00:00,74.2,763,34.03235357,108.2323536,32.98922137,0,NA,NA,NA,N,Y,N,N
2024-08-06 13:00:00,74,763,34.03235357,108.0323536,32.92826137,-0.2,32.92826137,2,0.083333333,Y,Y,N,N
2024-08-06 14:00:00,73.8,762,33.98775023,107.7877502,32.85370627,-0.244603347,32.85370627,3,0.125,Y,Y,N,N
2024-08-06 15:00:00,73.9,762,33.98775023,107.8877502,32.88418627,0.1,NA,NA,NA,N,Y,N,N
2024-08-06 16:00:00,74,762,33.98775023,107.9877502,32.91466627,0.1,NA,NA,NA,N,Y,N,N
2024-08-06 17:00:00,73.7,761,33.94314688,107.6431469,32.80963117,-0.344603347,32.80963117,2,0.083333333,Y,Y,N,N
2024-08-06 18:00:00,73.5,761,33.94314688,107.4431469,32.74867117,-0.2,32.74867117,3,0.125,Y,Y,N,N
2024-08-06 19:00:00,73.8,761,33.94314688,107.7431469,32.84011117,0.3,NA,NA,NA,N,Y,N,N
2024-08-06 20:00:00,73.8,762,33.98775023,107.7877502,32.85370627,0.044603347,NA,NA,NA,N,Y,N,N
2024-08-06 21:00:00,73.9,762,33.98775023,107.8877502,32.88418627,0.1,NA,NA,NA,N,Y,N,N
2024-08-06 22:00:00,74.1,762,33.98775023,108.0877502,32.94514627,0.2,NA,NA,NA,N,Y,N,N
2024-08-06 23:00:00,74.2,762,33.98775023,108.1877502,32.97562627,0.1,NA,NA,NA,N,Y,N,N
2024-08-07 00:00:00,74,762,33.98775023,107.9877502,32.91466627,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-07 01:00:00,73.8,762,33.98775023,107.7877502,32.85370627,-0.2,NA,3,0.125,N,Y,N,N
2024-08-07 02:00:00,73.9,762,33.98775023,107.8877502,32.88418627,0.1,NA,NA,NA,N,Y,N,N
2024-08-07 03:00:00,73.9,762,33.98775023,107.8877502,32.88418627,0,NA,NA,NA,N,Y,N,N
2024-08-07 04:00:00,73.8,762,33.98775023,107.7877502,32.85370627,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-07 05:00:00,73.7,763,34.03235357,107.7323536,32.83682137,-0.055396653,NA,3,0.125,N,Y,N,N
2024-08-07 06:00:00,73.7,763,34.03235357,107.7323536,32.83682137,0,NA,NA,NA,N,Y,N,N
2024-08-07 07:00:00,73.8,763,34.03235357,107.8323536,32.86730137,0.1,NA,NA,NA,N,Y,N,N
2024-08-07 08:00:00,73.6,763,34.03235357,107.6323536,32.80634137,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-07 09:00:00,73.6,762,33.98775023,107.5877502,32.79274627,-0.044603347,NA,3,0.125,N,Y,N,N
2024-08-07 10:00:00,73.5,762,33.98775023,107.4877502,32.76226627,-0.1,NA,4,0.166666667,N,Y,N,N
2024-08-07 11:00:00,73.4,762,33.98775023,107.3877502,32.73178627,-0.1,32.73178627,5,0.208333333,Y,Y,N,N
2024-08-07 12:00:00,73.4,761,33.94314688,107.3431469,32.71819117,-0.044603347,32.71819117,6,0.25,Y,Y,N,N
2024-08-07 13:00:00,73.3,761,33.94314688,107.2431469,32.68771117,-0.1,32.68771117,7,0.291666667,Y,Y,N,N
2024-08-07 14:00:00,73.2,760,33.89854353,107.0985435,32.64363607,-0.144603347,32.64363607,8,0.333333333,Y,Y,N,N
2024-08-07 15:00:00,73.2,759,33.85394019,107.0539402,32.63004097,-0.044603347,32.63004097,9,0.375,Y,Y,N,N
2024-08-07 16:00:00,73.2,759,33.85394019,107.0539402,32.63004097,0,NA,NA,NA,N,Y,N,N
2024-08-07 17:00:00,73.4,758,33.80933684,107.2093368,32.67740587,0.155396653,NA,NA,NA,N,Y,N,N
2024-08-07 18:00:00,73.6,758,33.80933684,107.4093368,32.73836587,0.2,NA,NA,NA,N,Y,N,N
2024-08-07 19:00:00,73.6,758,33.80933684,107.4093368,32.73836587,0,NA,NA,NA,N,Y,N,N
2024-08-07 20:00:00,73.7,758,33.80933684,107.5093368,32.76884587,0.1,NA,NA,NA,N,Y,N,N
2024-08-07 21:00:00,74,758,33.80933684,107.8093368,32.86028587,0.3,NA,NA,NA,N,Y,N,N
2024-08-07 22:00:00,74.1,758,33.80933684,107.9093368,32.89076587,0.1,NA,NA,NA,N,Y,N,N
2024-08-07 23:00:00,74.4,758,33.80933684,108.2093368,32.98220587,0.3,NA,NA,NA,N,Y,N,N
2024-08-08 00:00:00,74.3,758,33.80933684,108.1093368,32.95172587,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-08 01:00:00,74.2,758,33.80933684,108.0093368,32.92124587,-0.1,NA,3,0.125,N,Y,N,N
2024-08-08 02:00:00,74.3,758,33.80933684,108.1093368,32.95172587,0.1,NA,NA,NA,N,Y,N,N
2024-08-08 03:00:00,74.4,758,33.80933684,108.2093368,32.98220587,0.1,NA,NA,NA,N,Y,N,N
2024-08-08 04:00:00,74.3,758,33.80933684,108.1093368,32.95172587,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-08 05:00:00,74.3,758,33.80933684,108.1093368,32.95172587,0,NA,NA,NA,N,Y,N,N
2024-08-08 06:00:00,74.1,758,33.80933684,107.9093368,32.89076587,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-08 07:00:00,74.2,758,33.80933684,108.0093368,32.92124587,0.1,NA,NA,NA,N,Y,N,N
2024-08-08 08:00:00,74.2,758,33.80933684,108.0093368,32.92124587,0,NA,NA,NA,N,Y,N,N
2024-08-08 09:00:00,74.1,758,33.80933684,107.9093368,32.89076587,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-08 10:00:00,74,758,33.80933684,107.8093368,32.86028587,-0.1,NA,3,0.125,N,Y,N,N
2024-08-08 11:00:00,74.1,758,33.80933684,107.9093368,32.89076587,0.1,NA,NA,NA,N,Y,N,N
2024-08-08 12:00:00,73.9,758,33.80933684,107.7093368,32.82980587,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-08 13:00:00,73.8,758,33.80933684,107.6093368,32.79932587,-0.1,NA,3,0.125,N,Y,N,N
2024-08-08 14:00:00,73.6,757,33.76473349,107.3647335,32.72477077,-0.244603347,NA,4,0.166666667,N,Y,N,N
2024-08-08 15:00:00,74.1,756,33.72013015,107.8201301,32.86357567,0.455396653,NA,NA,NA,N,Y,N,N
2024-08-08 16:00:00,74.2,756,33.72013015,107.9201301,32.89405567,0.1,NA,NA,NA,N,Y,N,N
2024-08-08 17:00:00,74.1,755,33.6755268,107.7755268,32.84998057,-0.144603347,NA,2,0.083333333,N,Y,N,N
2024-08-08 18:00:00,74.1,755,33.6755268,107.7755268,32.84998057,0,NA,NA,NA,N,Y,N,N
2024-08-08 19:00:00,74.2,755,33.6755268,107.8755268,32.88046057,0.1,NA,NA,NA,N,Y,N,N
2024-08-08 20:00:00,74.3,755,33.6755268,107.9755268,32.91094057,0.1,NA,NA,NA,N,Y,N,N
2024-08-08 21:00:00,74.4,756,33.72013015,108.1201301,32.95501567,0.144603347,NA,NA,NA,N,Y,N,N
2024-08-08 22:00:00,74.8,756,33.72013015,108.5201301,33.07693567,0.4,NA,NA,NA,N,Y,N,N
2024-08-08 23:00:00,75.1,757,33.76473349,108.8647335,33.18197077,0.344603347,NA,NA,NA,N,Y,N,N
2024-08-09 00:00:00,74.9,757,33.76473349,108.6647335,33.12101077,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-09 01:00:00,74.8,757,33.76473349,108.5647335,33.09053077,-0.1,NA,3,0.125,N,Y,N,N
2024-08-09 02:00:00,74.9,757,33.76473349,108.6647335,33.12101077,0.1,NA,NA,NA,N,Y,N,N
2024-08-09 03:00:00,75,757,33.76473349,108.7647335,33.15149077,0.1,NA,NA,NA,N,Y,N,N
2024-08-09 04:00:00,74.9,758,33.80933684,108.7093368,33.13460587,-0.055396653,NA,2,0.083333333,N,Y,N,N
2024-08-09 05:00:00,74.9,758,33.80933684,108.7093368,33.13460587,0,NA,NA,NA,N,Y,N,N
2024-08-09 06:00:00,75,758,33.80933684,108.8093368,33.16508587,0.1,NA,NA,NA,N,Y,N,N
2024-08-09 07:00:00,75,758,33.80933684,108.8093368,33.16508587,0,NA,NA,NA,N,Y,N,N
2024-08-09 08:00:00,75,759,33.85394019,108.8539402,33.17868097,0.044603347,NA,NA,NA,N,Y,N,N
2024-08-09 09:00:00,74.8,759,33.85394019,108.6539402,33.11772097,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-09 10:00:00,74.8,759,33.85394019,108.6539402,33.11772097,0,NA,NA,NA,N,Y,N,N
2024-08-09 11:00:00,74.8,759,33.85394019,108.6539402,33.11772097,0,NA,NA,NA,N,Y,N,N
2024-08-09 12:00:00,74.7,758,33.80933684,108.5093368,33.07364587,-0.144603347,NA,2,0.083333333,N,Y,N,N
2024-08-09 13:00:00,74.7,758,33.80933684,108.5093368,33.07364587,0,NA,NA,NA,N,Y,N,N
2024-08-09 14:00:00,74.7,758,33.80933684,108.5093368,33.07364587,0,NA,NA,NA,N,Y,N,N
2024-08-09 15:00:00,74.6,757,33.76473349,108.3647335,33.02957077,-0.144603347,NA,2,0.083333333,N,N,N,N
2024-08-09 16:00:00,74.6,757,33.76473349,108.3647335,33.02957077,0,NA,NA,NA,N,N,N,N
2024-08-09 17:00:00,74.7,757,33.76473349,108.4647335,33.06005077,0.1,NA,NA,NA,N,N,N,N
2024-08-09 18:00:00,74.7,757,33.76473349,108.4647335,33.06005077,0,NA,NA,NA,N,N,N,N
2024-08-09 19:00:00,74.7,757,33.76473349,108.4647335,33.06005077,0,NA,NA,NA,N,N,N,N
2024-08-09 20:00:00,74.7,757,33.76473349,108.4647335,33.06005077,0,NA,NA,NA,N,N,N,N
2024-08-09 21:00:00,75.1,758,33.80933684,108.9093368,33.19556587,0.444603347,NA,NA,NA,N,N,N,N
2024-08-09 22:00:00,75.2,758,33.80933684,109.0093368,33.22604587,0.1,NA,NA,NA,N,N,N,N
2024-08-09 23:00:00,75.2,758,33.80933684,109.0093368,33.22604587,0,NA,NA,NA,N,N,N,N
2024-08-10 00:00:00,75,758,33.80933684,108.8093368,33.16508587,-0.2,NA,2,0.083333333,N,N,N,N
2024-08-10 01:00:00,74.9,758,33.80933684,108.7093368,33.13460587,-0.1,NA,3,0.125,N,N,N,N
2024-08-10 02:00:00,75,759,33.85394019,108.8539402,33.17868097,0.144603347,NA,NA,NA,N,N,N,N
2024-08-10 03:00:00,74.9,759,33.85394019,108.7539402,33.14820097,-0.1,NA,2,0.083333333,N,N,N,N
2024-08-10 04:00:00,74.8,759,33.85394019,108.6539402,33.11772097,-0.1,NA,3,0.125,N,N,N,N
2024-08-10 05:00:00,74.7,759,33.85394019,108.5539402,33.08724097,-0.1,NA,4,0.166666667,N,N,N,N
2024-08-10 06:00:00,74.8,760,33.89854353,108.6985435,33.13131607,0.144603347,NA,NA,NA,N,N,N,N
2024-08-10 07:00:00,74.6,760,33.89854353,108.4985435,33.07035607,-0.2,NA,2,0.083333333,N,N,N,N
2024-08-10 08:00:00,74.5,760,33.89854353,108.3985435,33.03987607,-0.1,NA,3,0.125,N,N,N,N
2024-08-10 09:00:00,74.4,760,33.89854353,108.2985435,33.00939607,-0.1,33.00939607,4,0.166666667,Y,Y,N,N
2024-08-10 10:00:00,74.7,760,33.89854353,108.5985435,33.10083607,0.3,NA,NA,NA,N,Y,N,N
2024-08-10 11:00:00,74.7,760,33.89854353,108.5985435,33.10083607,0,NA,NA,NA,N,Y,N,N
2024-08-10 12:00:00,74.7,760,33.89854353,108.5985435,33.10083607,0,NA,NA,NA,N,Y,N,N
2024-08-10 13:00:00,74.6,760,33.89854353,108.4985435,33.07035607,-0.1,NA,2,0.083333333,N,Y,N,N
2024-08-10 14:00:00,74.7,759,33.85394019,108.5539402,33.08724097,0.055396653,NA,NA,NA,N,Y,N,N
2024-08-10 15:00:00,74.5,759,33.85394019,108.3539402,33.02628097,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-10 16:00:00,74.5,758,33.80933684,108.3093368,33.01268587,-0.044603347,NA,3,0.125,N,Y,N,N
2024-08-10 17:00:00,74.7,758,33.80933684,108.5093368,33.07364587,0.2,NA,NA,NA,N,Y,N,N
2024-08-10 18:00:00,74.7,758,33.80933684,108.5093368,33.07364587,0,NA,NA,NA,N,Y,N,N
2024-08-10 19:00:00,74.7,758,33.80933684,108.5093368,33.07364587,0,NA,NA,NA,N,Y,N,N
2024-08-10 20:00:00,74.7,758,33.80933684,108.5093368,33.07364587,0,NA,NA,NA,N,Y,N,N
2024-08-10 21:00:00,74.8,759,33.85394019,108.6539402,33.11772097,0.144603347,NA,NA,NA,N,Y,N,N
2024-08-10 22:00:00,75,759,33.85394019,108.8539402,33.17868097,0.2,NA,NA,NA,N,Y,N,N
2024-08-10 23:00:00,75,759,33.85394019,108.8539402,33.17868097,0,NA,NA,NA,N,Y,N,N
2024-08-11 00:00:00,74.8,759,33.85394019,108.6539402,33.11772097,-0.2,NA,2,0.083333333,N,Y,N,N
2024-08-11 01:00:00,74.5,759,33.85394019,108.3539402,33.02628097,-0.3,NA,3,0.125,N,Y,N,N
2024-08-11 02:00:00,74.6,759,33.85394019,108.4539402,33.05676097,0.1,NA,NA,NA,N,Y,N,N
2024-08-11 03:00:00,74.6,759,33.85394019,108.4539402,33.05676097,0,NA,NA,NA,N,Y,N,N
2024-08-11 04:00:00,74.5,760,33.89854353,108.3985435,33.03987607,-0.055396653,NA,2,0.083333333,N,Y,N,N
2024-08-11 05:00:00,74.3,760,33.89854353,108.1985435,32.97891607,-0.2,32.97891607,3,0.125,Y,Y,N,N
