Date.Time,stage.ht.dl,agency,station_id,timezone,Pres_Air_Inst_1Hour_USGS_mm_hg,X,bar_press_ft_h2o,total_pressure_ft_h2o.dl,total_pressure_m_h2o.dl,del.tot.pressure.ft.hr.dl,moving.minima,hours.since.lower.pressure,days.since.lower.pressure,moving.minima.y.n,moving.minima.48hrs.prior.y.n,more.than.one.day.since.lower.pressure.y.n,more.than.one.day.since.lower.pressure.event.last.2.days.y.n
2024-07-23 23:00:00,158.7,USGS,14105700,PDT,758,A,33.80933684,192.5093368,58.67684587,0.05,NA,NA,NA,N,Y,N,N
2024-07-24 00:00:00,158.53,USGS,14105700,PDT,758,A,33.80933684,192.3393368,58.62502987,-0.17,NA,2,0.083333333,N,Y,N,N
2024-07-24 01:00:00,158.46,USGS,14105700,PDT,759,A,33.85394019,192.3139402,58.61728897,-0.025396653,NA,3,0.125,N,Y,N,N
2024-07-24 02:00:00,158.45,USGS,14105700,PDT,759,A,33.85394019,192.3039402,58.61424097,-0.01,NA,4,0.166666667,N,Y,N,N
2024-07-24 03:00:00,158.35,USGS,14105700,PDT,759,A,33.85394019,192.2039402,58.58376097,-0.1,58.58376097,5,0.208333333,N,Y,N,N
2024-07-24 04:00:00,158.36,USGS,14105700,PDT,759,A,33.85394019,192.2139402,58.58680897,0.01,NA,NA,NA,N,Y,N,N
2024-07-24 05:00:00,158.33,USGS,14105700,PDT,759,A,33.85394019,192.1839402,58.57766497,-0.03,58.57766497,2,0.083333333,N,Y,N,N
2024-07-24 06:00:00,158.31,USGS,14105700,PDT,759,A,33.85394019,192.1639402,58.57156897,-0.02,58.57156897,3,0.125,N,Y,N,N
2024-07-24 07:00:00,158.35,USGS,14105700,PDT,759,A,33.85394019,192.2039402,58.58376097,0.04,NA,NA,NA,N,Y,N,N
2024-07-24 08:00:00,158.39,USGS,14105700,PDT,759,A,33.85394019,192.2439402,58.59595297,0.04,NA,NA,NA,N,Y,N,N
2024-07-24 09:00:00,158.39,USGS,14105700,PDT,759,A,33.85394019,192.2439402,58.59595297,0,NA,NA,NA,N,Y,N,N
2024-07-24 10:00:00,158.51,USGS,14105700,PDT,759,A,33.85394019,192.3639402,58.63252897,0.12,NA,NA,NA,N,Y,N,N
2024-07-24 11:00:00,158.56,USGS,14105700,PDT,758,A,33.80933684,192.3693368,58.63417387,0.005396653,NA,NA,NA,N,Y,N,N
2024-07-24 12:00:00,158.53,USGS,14105700,PDT,758,A,33.80933684,192.3393368,58.62502987,-0.03,NA,2,0.083333333,N,Y,N,N
2024-07-24 13:00:00,158.54,USGS,14105700,PDT,758,A,33.80933684,192.3493368,58.62807787,0.01,NA,NA,NA,N,Y,N,N
2024-07-24 14:00:00,158.19,USGS,14105700,PDT,757,A,33.76473349,191.9547335,58.50780277,-0.394603347,58.50780277,2,0.083333333,N,Y,N,N
2024-07-24 15:00:00,158.41,USGS,14105700,PDT,757,A,33.76473349,192.1747335,58.57485877,0.22,NA,NA,NA,N,Y,N,N
2024-07-24 16:00:00,158.24,USGS,14105700,PDT,757,A,33.76473349,192.0047335,58.52304277,-0.17,NA,2,0.083333333,N,Y,N,N
2024-07-24 17:00:00,158.26,USGS,14105700,PDT,757,A,33.76473349,192.0247335,58.52913877,0.02,NA,NA,NA,N,Y,N,N
2024-07-24 18:00:00,158.05,USGS,14105700,PDT,757,A,33.76473349,191.8147335,58.46513077,-0.21,58.46513077,2,0.083333333,N,Y,N,N
2024-07-24 19:00:00,158.13,USGS,14105700,PDT,757,A,33.76473349,191.8947335,58.48951477,0.08,NA,NA,NA,N,Y,N,N
2024-07-24 20:00:00,158.14,USGS,14105700,PDT,758,A,33.80933684,191.9493368,58.50615787,0.054603347,NA,NA,NA,N,Y,N,N
2024-07-24 21:00:00,157.77,USGS,14105700,PDT,758,A,33.80933684,191.5793368,58.39338187,-0.37,58.39338187,2,0.083333333,N,Y,N,N
2024-07-24 22:00:00,157.99,USGS,14105700,PDT,759,A,33.85394019,191.8439402,58.47403297,0.264603347,NA,NA,NA,N,Y,N,N
2024-07-24 23:00:00,157.98,USGS,14105700,PDT,759,A,33.85394019,191.8339402,58.47098497,-0.01,NA,2,0.083333333,N,Y,N,N
2024-07-25 00:00:00,157.91,USGS,14105700,PDT,760,A,33.89854353,191.8085435,58.46324407,-0.025396653,NA,3,0.125,N,Y,N,N
2024-07-25 01:00:00,158.04,USGS,14105700,PDT,761,A,33.94314688,191.9831469,58.51646317,0.174603347,NA,NA,NA,N,Y,N,N
2024-07-25 02:00:00,158.05,USGS,14105700,PDT,761,A,33.94314688,191.9931469,58.51951117,0.01,NA,NA,NA,N,Y,N,N
2024-07-25 03:00:00,158.12,USGS,14105700,PDT,761,A,33.94314688,192.0631469,58.54084717,0.07,NA,NA,NA,N,Y,N,N
2024-07-25 04:00:00,158.14,USGS,14105700,PDT,761,A,33.94314688,192.0831469,58.54694317,0.02,NA,NA,NA,N,Y,N,N
2024-07-25 05:00:00,158.23,USGS,14105700,PDT,762,A,33.98775023,192.2177502,58.58797027,0.134603347,NA,NA,NA,N,Y,N,N
2024-07-25 06:00:00,158.31,USGS,14105700,PDT,762,A,33.98775023,192.2977502,58.61235427,0.08,NA,NA,NA,N,Y,N,N
2024-07-25 07:00:00,158.26,USGS,14105700,PDT,763,A,34.03235357,192.2923536,58.61070937,-0.005396653,NA,2,0.083333333,N,Y,N,N
2024-07-25 08:00:00,158.38,USGS,14105700,PDT,763,A,34.03235357,192.4123536,58.64728537,0.12,NA,NA,NA,N,Y,N,N
2024-07-25 09:00:00,158.4,USGS,14105700,PDT,764,A,34.07695692,192.4769569,58.66697647,0.064603347,NA,NA,NA,N,Y,N,N
2024-07-25 10:00:00,158.42,USGS,14105700,PDT,763,A,34.03235357,192.4523536,58.65947737,-0.024603347,NA,2,0.083333333,N,Y,N,N
2024-07-25 11:00:00,158.5,USGS,14105700,PDT,764,A,34.07695692,192.5769569,58.69745647,0.124603347,NA,NA,NA,N,Y,N,N
2024-07-25 12:00:00,158.57,USGS,14105700,PDT,764,A,34.07695692,192.6469569,58.71879247,0.07,NA,NA,NA,N,Y,N,N
2024-07-25 13:00:00,158.63,USGS,14105700,PDT,763,A,34.03235357,192.6623536,58.72348537,0.015396653,NA,NA,NA,N,Y,N,N
2024-07-25 14:00:00,158.77,USGS,14105700,PDT,763,A,34.03235357,192.8023536,58.76615737,0.14,NA,NA,NA,N,Y,N,N
2024-07-25 15:00:00,158.82,USGS,14105700,PDT,763,A,34.03235357,192.8523536,58.78139737,0.05,NA,NA,NA,N,Y,N,N
2024-07-25 16:00:00,158.86,USGS,14105700,PDT,762,A,33.98775023,192.8477502,58.77999427,-0.004603347,NA,2,0.083333333,N,Y,N,N
2024-07-25 17:00:00,158.95,USGS,14105700,PDT,762,A,33.98775023,192.9377502,58.80742627,0.09,NA,NA,NA,N,Y,N,N
2024-07-25 18:00:00,158.63,USGS,14105700,PDT,761,A,33.94314688,192.5731469,58.69629517,-0.364603347,NA,2,0.083333333,N,Y,N,N
2024-07-25 19:00:00,158.55,USGS,14105700,PDT,761,A,33.94314688,192.4931469,58.67191117,-0.08,NA,3,0.125,N,Y,N,N
2024-07-25 20:00:00,158.6,USGS,14105700,PDT,761,A,33.94314688,192.5431469,58.68715117,0.05,NA,NA,NA,N,Y,N,N
2024-07-25 21:00:00,158.53,USGS,14105700,PDT,761,A,33.94314688,192.4731469,58.66581517,-0.07,NA,2,0.083333333,N,Y,N,N
2024-07-25 22:00:00,158.64,USGS,14105700,PDT,761,A,33.94314688,192.5831469,58.69934317,0.11,NA,NA,NA,N,Y,N,N
2024-07-25 23:00:00,158.87,USGS,14105700,PDT,761,A,33.94314688,192.8131469,58.76944717,0.23,NA,NA,NA,N,Y,N,N
2024-07-26 00:00:00,158.75,USGS,14105700,PDT,761,A,33.94314688,192.6931469,58.73287117,-0.12,NA,2,0.083333333,N,Y,N,N
2024-07-26 01:00:00,158.89,USGS,14105700,PDT,761,A,33.94314688,192.8331469,58.77554317,0.14,NA,NA,NA,N,Y,N,N
2024-07-26 02:00:00,158.93,USGS,14105700,PDT,761,A,33.94314688,192.8731469,58.78773517,0.04,NA,NA,NA,N,Y,N,N
2024-07-26 03:00:00,159.02,USGS,14105700,PDT,761,A,33.94314688,192.9631469,58.81516717,0.09,NA,NA,NA,N,Y,N,N
2024-07-26 04:00:00,159.07,USGS,14105700,PDT,761,A,33.94314688,193.0131469,58.83040717,0.05,NA,NA,NA,N,Y,N,N
2024-07-26 05:00:00,159.11,USGS,14105700,PDT,761,A,33.94314688,193.0531469,58.84259917,0.04,NA,NA,NA,N,Y,N,N
2024-07-26 06:00:00,159.18,USGS,14105700,PDT,761,A,33.94314688,193.1231469,58.86393517,0.07,NA,NA,NA,N,Y,N,N
2024-07-26 07:00:00,159.24,USGS,14105700,PDT,761,A,33.94314688,193.1831469,58.88222317,0.06,NA,NA,NA,N,Y,N,N
2024-07-26 08:00:00,159.26,USGS,14105700,PDT,761,A,33.94314688,193.2031469,58.88831917,0.02,NA,NA,NA,N,Y,N,N
2024-07-26 09:00:00,159.31,USGS,14105700,PDT,761,A,33.94314688,193.2531469,58.90355917,0.05,NA,NA,NA,N,Y,N,N
2024-07-26 10:00:00,159.41,USGS,14105700,PDT,760,A,33.89854353,193.3085435,58.92044407,0.055396653,NA,NA,NA,N,Y,N,N
2024-07-26 11:00:00,159.54,USGS,14105700,PDT,759,A,33.85394019,193.3939402,58.94647297,0.085396653,NA,NA,NA,N,Y,N,N
2024-07-26 12:00:00,159.56,USGS,14105700,PDT,759,A,33.85394019,193.4139402,58.95256897,0.02,NA,NA,NA,N,Y,N,N
2024-07-26 13:00:00,159.65,USGS,14105700,PDT,758,A,33.80933684,193.4593368,58.96640587,0.045396653,NA,NA,NA,N,Y,N,N
2024-07-26 14:00:00,159.82,USGS,14105700,PDT,757,A,33.76473349,193.5847335,59.00462677,0.125396653,NA,NA,NA,N,Y,N,N
2024-07-26 15:00:00,159.55,USGS,14105700,PDT,756,A,33.72013015,193.2701301,58.90873567,-0.314603347,NA,2,0.083333333,N,Y,N,N
2024-07-26 16:00:00,159.33,USGS,14105700,PDT,755,A,33.6755268,193.0055268,58.82808457,-0.264603347,NA,3,0.125,N,Y,N,N
2024-07-26 17:00:00,159.27,USGS,14105700,PDT,754,A,33.63092345,192.9009235,58.79620147,-0.104603347,NA,4,0.166666667,N,Y,N,N
2024-07-26 18:00:00,159.06,USGS,14105700,PDT,754,A,33.63092345,192.6909235,58.73219347,-0.21,NA,5,0.208333333,N,Y,N,N
2024-07-26 19:00:00,158.99,USGS,14105700,PDT,754,A,33.63092345,192.6209235,58.71085747,-0.07,NA,6,0.25,N,Y,N,N
2024-07-26 20:00:00,158.81,USGS,14105700,PDT,753,A,33.58632011,192.3963201,58.64239837,-0.224603347,58.64239837,7,0.291666667,N,Y,N,N
2024-07-26 21:00:00,158.74,USGS,14105700,PDT,754,A,33.63092345,192.3709235,58.63465747,-0.025396653,58.63465747,8,0.333333333,N,Y,N,N
2024-07-26 22:00:00,158.87,USGS,14105700,PDT,754,A,33.63092345,192.5009235,58.67428147,0.13,NA,NA,NA,N,Y,N,N
2024-07-26 23:00:00,158.86,USGS,14105700,PDT,754,A,33.63092345,192.4909235,58.67123347,-0.01,NA,2,0.083333333,N,Y,N,N
2024-07-27 00:00:00,158.86,USGS,14105700,PDT,754,A,33.63092345,192.4909235,58.67123347,0,NA,NA,NA,N,Y,N,N
2024-07-27 01:00:00,158.89,USGS,14105700,PDT,754,A,33.63092345,192.5209235,58.68037747,0.03,NA,NA,NA,N,Y,N,N
2024-07-27 02:00:00,158.93,USGS,14105700,PDT,754,A,33.63092345,192.5609235,58.69256947,0.04,NA,NA,NA,N,Y,N,N
2024-07-27 03:00:00,158.93,USGS,14105700,PDT,754,A,33.63092345,192.5609235,58.69256947,0,NA,NA,NA,N,Y,N,N
2024-07-27 04:00:00,158.98,USGS,14105700,PDT,754,A,33.63092345,192.6109235,58.70780947,0.05,NA,NA,NA,N,Y,N,N
2024-07-27 05:00:00,159.08,USGS,14105700,PDT,754,A,33.63092345,192.7109235,58.73828947,0.1,NA,NA,NA,N,Y,N,N
2024-07-27 06:00:00,159.1,USGS,14105700,PDT,755,A,33.6755268,192.7755268,58.75798057,0.064603347,NA,NA,NA,N,Y,N,N
2024-07-27 07:00:00,159.1,USGS,14105700,PDT,755,A,33.6755268,192.7755268,58.75798057,0,NA,NA,NA,N,Y,N,N
2024-07-27 08:00:00,159.16,USGS,14105700,PDT,755,A,33.6755268,192.8355268,58.77626857,0.06,NA,NA,NA,N,Y,N,N
2024-07-27 09:00:00,159.37,USGS,14105700,PDT,755,A,33.6755268,193.0455268,58.84027657,0.21,NA,NA,NA,N,Y,N,N
2024-07-27 10:00:00,159.45,USGS,14105700,PDT,754,A,33.63092345,193.0809235,58.85106547,0.035396653,NA,NA,NA,N,Y,N,N
2024-07-27 11:00:00,159.57,USGS,14105700,PDT,754,A,33.63092345,193.2009235,58.88764147,0.12,NA,NA,NA,N,Y,N,N
2024-07-27 12:00:00,159.62,USGS,14105700,PDT,753,A,33.58632011,193.2063201,58.88928637,0.005396653,NA,NA,NA,N,Y,N,N
2024-07-27 13:00:00,159.52,USGS,14105700,PDT,753,A,33.58632011,193.1063201,58.85880637,-0.1,NA,2,0.083333333,N,Y,N,N
2024-07-27 14:00:00,159.43,USGS,14105700,PDT,752,A,33.54171676,192.9717168,58.81777927,-0.134603347,NA,3,0.125,N,Y,N,N
2024-07-27 15:00:00,159.53,USGS,14105700,PDT,752,A,33.54171676,193.0717168,58.84825927,0.1,NA,NA,NA,N,Y,N,N
2024-07-27 16:00:00,159.22,USGS,14105700,PDT,752,A,33.54171676,192.7617168,58.75377127,-0.31,NA,2,0.083333333,N,Y,N,N
2024-07-27 17:00:00,159.38,USGS,14105700,PDT,752,A,33.54171676,192.9217168,58.80253927,0.16,NA,NA,NA,N,Y,N,N
2024-07-27 18:00:00,159.28,USGS,14105700,PDT,752,A,33.54171676,192.8217168,58.77205927,-0.1,NA,2,0.083333333,N,Y,N,N
2024-07-27 19:00:00,159.25,USGS,14105700,PDT,752,A,33.54171676,192.7917168,58.76291527,-0.03,NA,3,0.125,N,Y,N,N
2024-07-27 20:00:00,159.21,USGS,14105700,PDT,752,A,33.54171676,192.7517168,58.75072327,-0.04,NA,4,0.166666667,N,Y,N,N
2024-07-27 21:00:00,159.12,USGS,14105700,PDT,753,A,33.58632011,192.7063201,58.73688637,-0.045396653,NA,5,0.208333333,N,Y,N,N
2024-07-27 22:00:00,159.43,USGS,14105700,PDT,753,A,33.58632011,193.0163201,58.83137437,0.31,NA,NA,NA,N,Y,N,N
2024-07-27 23:00:00,159.1,USGS,14105700,PDT,753,A,33.58632011,192.6863201,58.73079037,-0.33,NA,2,0.083333333,N,Y,N,N
2024-07-28 00:00:00,159.21,USGS,14105700,PDT,754,A,33.63092345,192.8409235,58.77791347,0.154603347,NA,NA,NA,N,Y,N,N
2024-07-28 01:00:00,159.1,USGS,14105700,PDT,754,A,33.63092345,192.7309235,58.74438547,-0.11,NA,2,0.083333333,N,Y,N,N
2024-07-28 02:00:00,159.1,USGS,14105700,PDT,754,A,33.63092345,192.7309235,58.74438547,0,NA,NA,NA,N,Y,N,N
2024-07-28 03:00:00,159.14,USGS,14105700,PDT,754,A,33.63092345,192.7709235,58.75657747,0.04,NA,NA,NA,N,Y,N,N
2024-07-28 04:00:00,159.1,USGS,14105700,PDT,754,A,33.63092345,192.7309235,58.74438547,-0.04,NA,2,0.083333333,N,Y,N,N
2024-07-28 05:00:00,159.12,USGS,14105700,PDT,755,A,33.6755268,192.7955268,58.76407657,0.064603347,NA,NA,NA,N,Y,N,N
2024-07-28 06:00:00,159.05,USGS,14105700,PDT,755,A,33.6755268,192.7255268,58.74274057,-0.07,NA,2,0.083333333,N,Y,N,N
2024-07-28 07:00:00,158.96,USGS,14105700,PDT,755,A,33.6755268,192.6355268,58.71530857,-0.09,58.71530857,3,0.125,N,Y,N,N
2024-07-28 08:00:00,158.82,USGS,14105700,PDT,756,A,33.72013015,192.5401301,58.68623167,-0.095396653,58.68623167,4,0.166666667,N,Y,N,N
2024-07-28 09:00:00,159.07,USGS,14105700,PDT,756,A,33.72013015,192.7901301,58.76243167,0.25,NA,NA,NA,N,Y,N,N
2024-07-28 10:00:00,159.11,USGS,14105700,PDT,756,A,33.72013015,192.8301301,58.77462367,0.04,NA,NA,NA,N,Y,N,N
2024-07-28 11:00:00,159.2,USGS,14105700,PDT,755,A,33.6755268,192.8755268,58.78846057,0.045396653,NA,NA,NA,N,Y,N,N
2024-07-28 12:00:00,159.23,USGS,14105700,PDT,755,A,33.6755268,192.9055268,58.79760457,0.03,NA,NA,NA,N,Y,N,N
2024-07-28 13:00:00,159.32,USGS,14105700,PDT,755,A,33.6755268,192.9955268,58.82503657,0.09,NA,NA,NA,N,Y,N,N
2024-07-28 14:00:00,159.36,USGS,14105700,PDT,755,A,33.6755268,193.0355268,58.83722857,0.04,NA,NA,NA,N,Y,N,N
2024-07-28 15:00:00,159.28,USGS,14105700,PDT,754,A,33.63092345,192.9109235,58.79924947,-0.124603347,NA,2,0.083333333,N,Y,N,N
2024-07-28 16:00:00,159.28,USGS,14105700,PDT,754,A,33.63092345,192.9109235,58.79924947,0,NA,NA,NA,N,Y,N,N
2024-07-28 17:00:00,159.19,USGS,14105700,PDT,754,A,33.63092345,192.8209235,58.77181747,-0.09,NA,2,0.083333333,N,Y,N,N
2024-07-28 18:00:00,159.11,USGS,14105700,PDT,753,A,33.58632011,192.6963201,58.73383837,-0.124603347,NA,3,0.125,N,Y,N,N
2024-07-28 19:00:00,159.05,USGS,14105700,PDT,754,A,33.63092345,192.6809235,58.72914547,-0.015396653,NA,4,0.166666667,N,Y,N,N
2024-07-28 20:00:00,159,USGS,14105700,PDT,754,A,33.63092345,192.6309235,58.71390547,-0.05,NA,5,0.208333333,N,Y,N,N
2024-07-28 21:00:00,158.88,USGS,14105700,PDT,754,A,33.63092345,192.5109235,58.67732947,-0.12,58.67732947,6,0.25,N,Y,N,N
2024-07-28 22:00:00,158.8,USGS,14105700,PDT,755,A,33.6755268,192.4755268,58.66654057,-0.035396653,58.66654057,7,0.291666667,N,Y,N,N
2024-07-28 23:00:00,158.86,USGS,14105700,PDT,755,A,33.6755268,192.5355268,58.68482857,0.06,NA,NA,NA,N,Y,N,N
2024-07-29 00:00:00,159.1,USGS,14105700,PDT,755,A,33.6755268,192.7755268,58.75798057,0.24,NA,NA,NA,N,Y,N,N
2024-07-29 01:00:00,158.9,USGS,14105700,PDT,755,A,33.6755268,192.5755268,58.69702057,-0.2,NA,2,0.083333333,N,Y,N,N
2024-07-29 02:00:00,159.01,USGS,14105700,PDT,755,A,33.6755268,192.6855268,58.73054857,0.11,NA,NA,NA,N,Y,N,N
2024-07-29 03:00:00,158.93,USGS,14105700,PDT,755,A,33.6755268,192.6055268,58.70616457,-0.08,NA,2,0.083333333,N,Y,N,N
2024-07-29 04:00:00,158.95,USGS,14105700,PDT,755,A,33.6755268,192.6255268,58.71226057,0.02,NA,NA,NA,N,Y,N,N
2024-07-29 05:00:00,158.97,USGS,14105700,PDT,755,A,33.6755268,192.6455268,58.71835657,0.02,NA,NA,NA,N,Y,N,N
2024-07-29 06:00:00,158.97,USGS,14105700,PDT,756,A,33.72013015,192.6901301,58.73195167,0.044603347,NA,NA,NA,N,Y,N,N
2024-07-29 07:00:00,158.93,USGS,14105700,PDT,756,A,33.72013015,192.6501301,58.71975967,-0.04,NA,2,0.083333333,N,Y,N,N
2024-07-29 08:00:00,158.95,USGS,14105700,PDT,756,A,33.72013015,192.6701301,58.72585567,0.02,NA,NA,NA,N,Y,N,N
2024-07-29 09:00:00,158.87,USGS,14105700,PDT,756,A,33.72013015,192.5901301,58.70147167,-0.08,NA,2,0.083333333,N,Y,N,N
2024-07-29 10:00:00,158.96,USGS,14105700,PDT,757,A,33.76473349,192.7247335,58.74249877,0.134603347,NA,NA,NA,N,Y,N,N
2024-07-29 11:00:00,158.93,USGS,14105700,PDT,757,A,33.76473349,192.6947335,58.73335477,-0.03,NA,2,0.083333333,N,Y,N,N
2024-07-29 12:00:00,159.02,USGS,14105700,PDT,757,A,33.76473349,192.7847335,58.76078677,0.09,NA,NA,NA,N,Y,N,N
2024-07-29 13:00:00,158.96,USGS,14105700,PDT,757,A,33.76473349,192.7247335,58.74249877,-0.06,NA,2,0.083333333,N,Y,N,N
2024-07-29 14:00:00,159.02,USGS,14105700,PDT,756,A,33.72013015,192.7401301,58.74719167,0.015396653,NA,NA,NA,N,Y,N,N
2024-07-29 15:00:00,159.17,USGS,14105700,PDT,756,A,33.72013015,192.8901301,58.79291167,0.15,NA,NA,NA,N,Y,N,N
2024-07-29 16:00:00,159.21,USGS,14105700,PDT,756,A,33.72013015,192.9301301,58.80510367,0.04,NA,NA,NA,N,Y,N,N
2024-07-29 17:00:00,159.25,USGS,14105700,PDT,756,A,33.72013015,192.9701301,58.81729567,0.04,NA,NA,NA,N,Y,N,N
2024-07-29 18:00:00,159.3,USGS,14105700,PDT,756,A,33.72013015,193.0201301,58.83253567,0.05,NA,NA,NA,N,Y,N,N
2024-07-29 19:00:00,159.33,USGS,14105700,PDT,756,A,33.72013015,193.0501301,58.84167967,0.03,NA,NA,NA,N,Y,N,N
2024-07-29 20:00:00,159.4,USGS,14105700,PDT,757,A,33.76473349,193.1647335,58.87661077,0.114603347,NA,NA,NA,N,Y,N,N
2024-07-29 21:00:00,159.44,USGS,14105700,PDT,757,A,33.76473349,193.2047335,58.88880277,0.04,NA,NA,NA,N,Y,N,N
2024-07-29 22:00:00,159.58,USGS,14105700,PDT,757,A,33.76473349,193.3447335,58.93147477,0.14,NA,NA,NA,N,Y,N,N
2024-07-29 23:00:00,159.47,USGS,14105700,PDT,757,A,33.76473349,193.2347335,58.89794677,-0.11,NA,2,0.083333333,N,Y,N,N
2024-07-30 00:00:00,159.46,USGS,14105700,PDT,757,A,33.76473349,193.2247335,58.89489877,-0.01,NA,3,0.125,N,Y,N,N
2024-07-30 01:00:00,159.32,USGS,14105700,PDT,757,A,33.76473349,193.0847335,58.85222677,-0.14,NA,4,0.166666667,N,Y,N,N
2024-07-30 02:00:00,159.24,USGS,14105700,PDT,757,A,33.76473349,193.0047335,58.82784277,-0.08,NA,5,0.208333333,N,Y,N,N
2024-07-30 03:00:00,159.2,USGS,14105700,PDT,757,A,33.76473349,192.9647335,58.81565077,-0.04,NA,6,0.25,N,Y,N,N
2024-07-30 04:00:00,159.16,USGS,14105700,PDT,757,A,33.76473349,192.9247335,58.80345877,-0.04,NA,7,0.291666667,N,Y,N,N
2024-07-30 05:00:00,159.16,USGS,14105700,PDT,757,A,33.76473349,192.9247335,58.80345877,0,NA,NA,NA,N,Y,N,N
2024-07-30 06:00:00,159.08,USGS,14105700,PDT,758,A,33.80933684,192.8893368,58.79266987,-0.035396653,NA,2,0.083333333,N,Y,N,N
2024-07-30 07:00:00,159.02,USGS,14105700,PDT,758,A,33.80933684,192.8293368,58.77438187,-0.06,NA,3,0.125,N,Y,N,N
2024-07-30 08:00:00,159.02,USGS,14105700,PDT,758,A,33.80933684,192.8293368,58.77438187,0,NA,NA,NA,N,Y,N,N
2024-07-30 09:00:00,158.98,USGS,14105700,PDT,758,A,33.80933684,192.7893368,58.76218987,-0.04,NA,2,0.083333333,N,Y,N,N
2024-07-30 10:00:00,158.92,USGS,14105700,PDT,758,A,33.80933684,192.7293368,58.74390187,-0.06,NA,3,0.125,N,Y,N,N
2024-07-30 11:00:00,158.84,USGS,14105700,PDT,758,A,33.80933684,192.6493368,58.71951787,-0.08,58.71951787,4,0.166666667,N,Y,N,N
2024-07-30 12:00:00,158.89,USGS,14105700,PDT,758,A,33.80933684,192.6993368,58.73475787,0.05,NA,NA,NA,N,Y,N,N
2024-07-30 13:00:00,158.79,USGS,14105700,PDT,758,A,33.80933684,192.5993368,58.70427787,-0.1,58.70427787,2,0.083333333,N,Y,N,N
2024-07-30 14:00:00,158.75,USGS,14105700,PDT,758,A,33.80933684,192.5593368,58.69208587,-0.04,58.69208587,3,0.125,N,Y,N,N
2024-07-30 15:00:00,158.67,USGS,14105700,PDT,758,A,33.80933684,192.4793368,58.66770187,-0.08,58.66770187,4,0.166666667,N,Y,N,N
2024-07-30 16:00:00,158.67,USGS,14105700,PDT,757,A,33.76473349,192.4347335,58.65410677,-0.044603347,58.65410677,5,0.208333333,N,Y,N,N
2024-07-30 17:00:00,158.9,USGS,14105700,PDT,757,A,33.76473349,192.6647335,58.72421077,0.23,NA,NA,NA,N,Y,N,N
2024-07-30 18:00:00,158.98,USGS,14105700,PDT,757,A,33.76473349,192.7447335,58.74859477,0.08,NA,NA,NA,N,Y,N,N
2024-07-30 19:00:00,159.07,USGS,14105700,PDT,757,A,33.76473349,192.8347335,58.77602677,0.09,NA,NA,NA,N,Y,N,N
2024-07-30 20:00:00,159.12,USGS,14105700,PDT,757,A,33.76473349,192.8847335,58.79126677,0.05,NA,NA,NA,N,Y,N,N
2024-07-30 21:00:00,159.28,USGS,14105700,PDT,758,A,33.80933684,193.0893368,58.85362987,0.204603347,NA,NA,NA,N,Y,N,N
2024-07-30 22:00:00,159.36,USGS,14105700,PDT,758,A,33.80933684,193.1693368,58.87801387,0.08,NA,NA,NA,N,Y,N,N
2024-07-30 23:00:00,159.56,USGS,14105700,PDT,758,A,33.80933684,193.3693368,58.93897387,0.2,NA,NA,NA,N,Y,N,N
2024-07-31 00:00:00,159.47,USGS,14105700,PDT,758,A,33.80933684,193.2793368,58.91154187,-0.09,NA,2,0.083333333,N,Y,N,N
2024-07-31 01:00:00,159.33,USGS,14105700,PDT,758,A,33.80933684,193.1393368,58.86886987,-0.14,NA,3,0.125,N,Y,N,N
2024-07-31 02:00:00,159.23,USGS,14105700,PDT,758,A,33.80933684,193.0393368,58.83838987,-0.1,NA,4,0.166666667,N,Y,N,N
2024-07-31 03:00:00,159.08,USGS,14105700,PDT,758,A,33.80933684,192.8893368,58.79266987,-0.15,NA,5,0.208333333,N,Y,N,N
2024-07-31 04:00:00,159.06,USGS,14105700,PDT,758,A,33.80933684,192.8693368,58.78657387,-0.02,NA,6,0.25,N,Y,N,N
2024-07-31 05:00:00,158.89,USGS,14105700,PDT,759,A,33.85394019,192.7439402,58.74835297,-0.125396653,NA,7,0.291666667,N,Y,N,N
2024-07-31 06:00:00,158.84,USGS,14105700,PDT,759,A,33.85394019,192.6939402,58.73311297,-0.05,NA,8,0.333333333,N,Y,N,N
2024-07-31 07:00:00,158.65,USGS,14105700,PDT,759,A,33.85394019,192.5039402,58.67520097,-0.19,NA,9,0.375,N,Y,N,N
2024-07-31 08:00:00,158.67,USGS,14105700,PDT,759,A,33.85394019,192.5239402,58.68129697,0.02,NA,NA,NA,N,Y,N,N
2024-07-31 09:00:00,158.49,USGS,14105700,PDT,759,A,33.85394019,192.3439402,58.62643297,-0.18,58.62643297,2,0.083333333,N,Y,N,N
2024-07-31 10:00:00,158.46,USGS,14105700,PDT,759,A,33.85394019,192.3139402,58.61728897,-0.03,58.61728897,3,0.125,N,Y,N,N
2024-07-31 11:00:00,158.61,USGS,14105700,PDT,758,A,33.80933684,192.4193368,58.64941387,0.105396653,NA,NA,NA,N,Y,N,N
2024-07-31 12:00:00,158.7,USGS,14105700,PDT,758,A,33.80933684,192.5093368,58.67684587,0.09,NA,NA,NA,N,Y,N,N
2024-07-31 13:00:00,158.76,USGS,14105700,PDT,757,A,33.76473349,192.5247335,58.68153877,0.015396653,NA,NA,NA,N,Y,N,N
2024-07-31 14:00:00,158.82,USGS,14105700,PDT,757,A,33.76473349,192.5847335,58.69982677,0.06,NA,NA,NA,N,Y,N,N
